antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'uht-milk', 'ice cream'})",frozenset({'whole milk'}),0.006158584,0.45804465,0.004618938,0.75,1.637394958,0.001798031,2.167821401
"frozenset({'uht-milk', 'liquor'})",frozenset({'other vegetables'}),0.00436233,0.376700026,0.002822684,0.647058824,1.717703158,0.001179394,1.766016594
"frozenset({'uht-milk', 'liquor'})",frozenset({'whole milk'}),0.00436233,0.45804465,0.003079292,0.705882353,1.541077608,0.00108115,1.842648191
"frozenset({'uht-milk', 'long life bakery product'})",frozenset({'other vegetables'}),0.006158584,0.376700026,0.003849115,0.625,1.659145095,0.001529176,1.662133265
"frozenset({'uht-milk', 'long life bakery product'})",frozenset({'rolls/buns'}),0.006158584,0.349756223,0.003849115,0.625,1.786958914,0.001695112,1.733983406
"frozenset({'uht-milk', 'long life bakery product'})",frozenset({'whole milk'}),0.006158584,0.45804465,0.003335899,0.541666667,1.182563025,0.000514993,1.182448037
"frozenset({'uht-milk', 'long life bakery product'})",frozenset({'yogurt'}),0.006158584,0.282781627,0.003079292,0.5,1.76814882,0.001337757,1.434436746
"frozenset({'uht-milk', 'margarine'})",frozenset({'other vegetables'}),0.011803952,0.376700026,0.007441622,0.630434783,1.673572444,0.002995073,1.686576401
"frozenset({'uht-milk', 'margarine'})",frozenset({'whole milk'}),0.011803952,0.45804465,0.006671799,0.565217391,1.233978809,0.001265062,1.246497306
"frozenset({'uht-milk', 'meat'})",frozenset({'other vegetables'}),0.007441622,0.376700026,0.003849115,0.517241379,1.373085596,0.001045856,1.291121375
"frozenset({'uht-milk', 'meat'})",frozenset({'whole milk'}),0.007441622,0.45804465,0.005132153,0.689655172,1.505650536,0.001723558,1.746300573
"frozenset({'uht-milk', 'napkins'})",frozenset({'whole milk'}),0.008211445,0.45804465,0.005645368,0.6875,1.500945378,0.00188416,1.734257121
"frozenset({'uht-milk', 'newspapers'})",frozenset({'whole milk'}),0.010777521,0.45804465,0.006671799,0.619047619,1.3515006,0.001735213,1.422632794
"frozenset({'uht-milk', 'oil'})",frozenset({'other vegetables'}),0.005645368,0.376700026,0.002822684,0.5,1.327316076,0.000696074,1.246599949
"frozenset({'uht-milk', 'oil'})",frozenset({'whole milk'}),0.005645368,0.45804465,0.003592507,0.636363636,1.389304813,0.001006676,1.490377213
"frozenset({'uht-milk', 'onions'})",frozenset({'other vegetables'}),0.007698229,0.376700026,0.004105722,0.533333333,1.415803815,0.001205799,1.335642802
"frozenset({'uht-milk', 'onions'})",frozenset({'whole milk'}),0.007698229,0.45804465,0.004105722,0.533333333,1.164369748,0.00057959,1.161332893
"frozenset({'uht-milk', 'pastry'})",frozenset({'other vegetables'}),0.014370028,0.376700026,0.00872466,0.607142857,1.61174095,0.00331147,1.586581753
"frozenset({'uht-milk', 'pip fruit'})",frozenset({'other vegetables'}),0.017192712,0.376700026,0.009237875,0.537313433,1.426369515,0.00276138,1.347132203
"frozenset({'uht-milk', 'pork'})",frozenset({'other vegetables'}),0.010777521,0.376700026,0.005901976,0.547619048,1.453727131,0.001842083,1.377820996
"frozenset({'uht-milk', 'rolls/buns'})",frozenset({'other vegetables'}),0.031049525,0.376700026,0.01744932,0.561983471,1.491859392,0.005752963,1.423005602
"frozenset({'uht-milk', 'salty snack'})",frozenset({'other vegetables'}),0.007698229,0.376700026,0.004618938,0.6,1.592779292,0.001719014,1.558249936
"frozenset({'uht-milk', 'sausage'})",frozenset({'other vegetables'}),0.018475751,0.376700026,0.011803952,0.638888889,1.696014986,0.004844136,1.726061467
"frozenset({'uht-milk', 'shopping bags'})",frozenset({'other vegetables'}),0.016679497,0.376700026,0.008981268,0.538461538,1.429417313,0.002698101,1.350483278
"frozenset({'soda', 'uht-milk'})",frozenset({'other vegetables'}),0.027457018,0.376700026,0.014883244,0.542056075,1.438959485,0.004540184,1.361083617
"frozenset({'uht-milk', 'specialty chocolate'})",frozenset({'other vegetables'}),0.004618938,0.376700026,0.002566076,0.555555556,1.47479564,0.000826123,1.402424942
"frozenset({'uht-milk', 'sugar'})",frozenset({'other vegetables'}),0.006415191,0.376700026,0.003849115,0.6,1.592779292,0.001432512,1.558249936
"frozenset({'uht-milk', 'waffles'})",frozenset({'other vegetables'}),0.006415191,0.376700026,0.003592507,0.56,1.486594005,0.001175904,1.416590851
"frozenset({'uht-milk', 'whipped/sour cream'})",frozenset({'other vegetables'}),0.013856813,0.376700026,0.008211445,0.592592593,1.57311535,0.002991583,1.529918119
"frozenset({'uht-milk', 'white bread'})",frozenset({'other vegetables'}),0.006415191,0.376700026,0.004618938,0.72,1.91133515,0.002202335,2.226071337
"frozenset({'uht-milk', 'other vegetables'})",frozenset({'whole milk'}),0.039004362,0.45804465,0.022068258,0.565789474,1.235227775,0.004202518,1.248139595
"frozenset({'uht-milk', 'whole milk'})",frozenset({'other vegetables'}),0.040544008,0.376700026,0.022068258,0.544303797,1.444926362,0.006795329,1.367797166
"frozenset({'uht-milk', 'yogurt'})",frozenset({'other vegetables'}),0.023351296,0.376700026,0.014370028,0.615384615,1.633619786,0.005573594,1.620579933
"frozenset({'uht-milk', 'pastry'})",frozenset({'soda'}),0.014370028,0.313317937,0.007441622,0.517857143,1.652816778,0.002939234,1.424229464
"frozenset({'uht-milk', 'pastry'})",frozenset({'whole milk'}),0.014370028,0.45804465,0.007698229,0.535714286,1.169567827,0.001116115,1.167288447
"frozenset({'uht-milk', 'pip fruit'})",frozenset({'whole milk'}),0.017192712,0.45804465,0.010264306,0.597014925,1.303398972,0.002389276,1.344852165
"frozenset({'uht-milk', 'pork'})",frozenset({'whole milk'}),0.010777521,0.45804465,0.006671799,0.619047619,1.3515006,0.001735213,1.422632794
"frozenset({'uht-milk', 'salty snack'})",frozenset({'rolls/buns'}),0.007698229,0.349756223,0.003849115,0.5,1.429567131,0.001156611,1.300487555
"frozenset({'uht-milk', 'specialty bar'})",frozenset({'rolls/buns'}),0.004875545,0.349756223,0.002822684,0.578947368,1.655288257,0.001117432,1.544328971
"frozenset({'uht-milk', 'sugar'})",frozenset({'rolls/buns'}),0.006415191,0.349756223,0.003335899,0.52,1.486749817,0.001092146,1.354674536
"frozenset({'uht-milk', 'root vegetables'})",frozenset({'whole milk'}),0.021041827,0.45804465,0.011290736,0.536585366,1.171469563,0.00165264,1.169482598
"frozenset({'uht-milk', 'salty snack'})",frozenset({'soda'}),0.007698229,0.313317937,0.003849115,0.5,1.595823096,0.001437121,1.373364126
"frozenset({'uht-milk', 'salty snack'})",frozenset({'whole milk'}),0.007698229,0.45804465,0.004105722,0.533333333,1.164369748,0.00057959,1.161332893
"frozenset({'uht-milk', 'sausage'})",frozenset({'whole milk'}),0.018475751,0.45804465,0.011034129,0.597222222,1.303851541,0.00257141,1.345544318
"frozenset({'uht-milk', 'shopping bags'})",frozenset({'whole milk'}),0.016679497,0.45804465,0.009751091,0.584615385,1.276328378,0.002111136,1.304707325
"frozenset({'uht-milk', 'specialty chocolate'})",frozenset({'soda'}),0.004618938,0.313317937,0.002822684,0.611111111,1.95045045,0.001375488,1.765753877
"frozenset({'uht-milk', 'sugar'})",frozenset({'soda'}),0.006415191,0.313317937,0.003592507,0.56,1.787321867,0.001582513,1.560641053
"frozenset({'uht-milk', 'white wine'})",frozenset({'soda'}),0.00436233,0.313317937,0.002566076,0.588235294,1.877438936,0.00119928,1.667656439
"frozenset({'soda', 'uht-milk'})",frozenset({'whole milk'}),0.027457018,0.45804465,0.015653066,0.570093458,1.244624205,0.003076526,1.260635271
"frozenset({'uht-milk', 'specialty chocolate'})",frozenset({'whole milk'}),0.004618938,0.45804465,0.002566076,0.555555556,1.212885154,0.000450397,1.219399538
"frozenset({'uht-milk', 'sugar'})",frozenset({'whole milk'}),0.006415191,0.45804465,0.004618938,0.72,1.57189916,0.001680494,1.935554822
"frozenset({'uht-milk', 'tropical fruit'})",frozenset({'whole milk'}),0.021555042,0.45804465,0.011034129,0.511904762,1.117587035,0.001160957,1.110347547
"frozenset({'uht-milk', 'whipped/sour cream'})",frozenset({'whole milk'}),0.013856813,0.45804465,0.006928406,0.5,1.091596639,0.000581367,1.083910701
"frozenset({'uht-milk', 'white bread'})",frozenset({'whole milk'}),0.006415191,0.45804465,0.003335899,0.52,1.135260504,0.000397455,1.129073646
"frozenset({'uht-milk', 'white wine'})",frozenset({'whole milk'}),0.00436233,0.45804465,0.002822684,0.647058824,1.412654474,0.000824542,1.535540159
"frozenset({'uht-milk', 'yogurt'})",frozenset({'whole milk'}),0.023351296,0.45804465,0.012830382,0.549450549,1.199556746,0.002134446,1.202876509
"frozenset({'artif. sweetener', 'other vegetables'})",frozenset({'whole milk'}),0.003849115,0.45804465,0.002822684,0.733333333,1.601008403,0.001059618,2.032332564
"frozenset({'artif. sweetener', 'whole milk'})",frozenset({'other vegetables'}),0.004618938,0.376700026,0.002822684,0.611111111,1.622275204,0.00108273,1.602771363
"frozenset({'beef', 'baking powder'})",frozenset({'rolls/buns'}),0.00436233,0.349756223,0.002822684,0.647058824,1.850028052,0.001296932,1.842357369
"frozenset({'bottled beer', 'baking powder'})",frozenset({'tropical fruit'}),0.006158584,0.233769566,0.003079292,0.5,2.138858397,0.001639602,1.532460867
"frozenset({'bottled beer', 'baking powder'})",frozenset({'whole milk'}),0.006158584,0.45804465,0.003335899,0.541666667,1.182563025,0.000514993,1.182448037
"frozenset({'butter', 'baking powder'})",frozenset({'bottled water'}),0.005388761,0.21375417,0.003079292,0.571428571,2.673297891,0.001927422,1.834573604
"frozenset({'chocolate', 'baking powder'})",frozenset({'bottled water'}),0.00436233,0.21375417,0.003079292,0.705882353,3.302309159,0.002146826,2.673235822
"frozenset({'bottled water', 'baking powder'})",frozenset({'other vegetables'}),0.009751091,0.376700026,0.005645368,0.578947368,1.536892299,0.001972132,1.480337439
"frozenset({'bottled water', 'baking powder'})",frozenset({'whole milk'}),0.009751091,0.45804465,0.004875545,0.5,1.091596639,0.00040911,1.083910701
"frozenset({'brown bread', 'baking powder'})",frozenset({'yogurt'}),0.005901976,0.282781627,0.003079292,0.52173913,1.845024856,0.001410321,1.499638416
"frozenset({'butter', 'baking powder'})",frozenset({'rolls/buns'}),0.005388761,0.349756223,0.002822684,0.523809524,1.497641757,0.000937932,1.365511932
"frozenset({'butter', 'baking powder'})",frozenset({'yogurt'}),0.005388761,0.282781627,0.003079292,0.571428571,2.020741509,0.001555449,1.673509537
"frozenset({'newspapers', 'baking powder'})",frozenset({'canned beer'}),0.005132153,0.164998717,0.002566076,0.5,3.030326594,0.001719278,1.670002566
"frozenset({'canned beer', 'baking powder'})",frozenset({'rolls/buns'}),0.007441622,0.349756223,0.003849115,0.517241379,1.47886255,0.001246361,1.346933539
"frozenset({'chocolate', 'baking powder'})",frozenset({'other vegetables'}),0.00436233,0.376700026,0.003079292,0.705882353,1.87385799,0.001436002,2.119219913
"frozenset({'citrus fruit', 'baking powder'})",frozenset({'other vegetables'}),0.005645368,0.376700026,0.003849115,0.681818182,1.809976468,0.001722504,1.958942776
"frozenset({'citrus fruit', 'baking powder'})",frozenset({'rolls/buns'}),0.005645368,0.349756223,0.003592507,0.636363636,1.819449076,0.001618004,1.788170387
"frozenset({'citrus fruit', 'baking powder'})",frozenset({'whole milk'}),0.005645368,0.45804465,0.002822684,0.5,1.091596639,0.000236853,1.083910701
"frozenset({'citrus fruit', 'baking powder'})",frozenset({'yogurt'}),0.005645368,0.282781627,0.003079292,0.545454545,1.928889622,0.001482885,1.577880421
"frozenset({'curd', 'baking powder'})",frozenset({'rolls/buns'}),0.005901976,0.349756223,0.003079292,0.52173913,1.491722224,0.001015039,1.359600625
"frozenset({'domestic eggs', 'baking powder'})",frozenset({'other vegetables'}),0.005132153,0.376700026,0.003079292,0.6,1.592779292,0.00114601,1.558249936
"frozenset({'domestic eggs', 'baking powder'})",frozenset({'soda'}),0.005132153,0.313317937,0.002566076,0.5,1.595823096,0.000958081,1.373364126
"frozenset({'domestic eggs', 'baking powder'})",frozenset({'whole milk'}),0.005132153,0.45804465,0.003592507,0.7,1.528235294,0.001241752,1.806517834
"frozenset({'domestic eggs', 'baking powder'})",frozenset({'yogurt'}),0.005132153,0.282781627,0.002822684,0.55,1.944963702,0.001371406,1.593818607
"frozenset({'fruit/vegetable juice', 'baking powder'})",frozenset({'other vegetables'}),0.005901976,0.376700026,0.003335899,0.565217391,1.50044426,0.001112625,1.433589941
"frozenset({'fruit/vegetable juice', 'baking powder'})",frozenset({'whole milk'}),0.005901976,0.45804465,0.003592507,0.608695652,1.328900256,0.000889139,1.384997006
"frozenset({'margarine', 'baking powder'})",frozenset({'other vegetables'}),0.006415191,0.376700026,0.003335899,0.52,1.380408719,0.000919297,1.298541613
"frozenset({'margarine', 'baking powder'})",frozenset({'rolls/buns'}),0.006415191,0.349756223,0.003335899,0.52,1.486749817,0.001092146,1.354674536
"frozenset({'margarine', 'baking powder'})",frozenset({'soda'}),0.006415191,0.313317937,0.003335899,0.52,1.65965602,0.001325905,1.430587632
"frozenset({'margarine', 'baking powder'})",frozenset({'whole milk'}),0.006415191,0.45804465,0.003849115,0.6,1.309915966,0.000910671,1.354888376
"frozenset({'newspapers', 'baking powder'})",frozenset({'other vegetables'}),0.005132153,0.376700026,0.003079292,0.6,1.592779292,0.00114601,1.558249936
"frozenset({'newspapers', 'baking powder'})",frozenset({'rolls/buns'}),0.005132153,0.349756223,0.002566076,0.5,1.429567131,0.000771074,1.300487555
"frozenset({'newspapers', 'baking powder'})",frozenset({'whole milk'}),0.005132153,0.45804465,0.002566076,0.5,1.091596639,0.000215321,1.083910701
"frozenset({'pastry', 'baking powder'})",frozenset({'other vegetables'}),0.007954837,0.376700026,0.005132153,0.64516129,1.712665905,0.002135566,1.756572655
"frozenset({'baking powder', 'pip fruit'})",frozenset({'other vegetables'}),0.005132153,0.376700026,0.003079292,0.6,1.592779292,0.00114601,1.558249936
"frozenset({'pork', 'baking powder'})",frozenset({'other vegetables'}),0.005388761,0.376700026,0.003592507,0.666666667,1.769754768,0.001562561,1.869899923
"frozenset({'rolls/buns', 'baking powder'})",frozenset({'other vegetables'}),0.012317167,0.376700026,0.006671799,0.541666667,1.437925749,0.002031922,1.359927217
"frozenset({'sausage', 'baking powder'})",frozenset({'other vegetables'}),0.007185014,0.376700026,0.004618938,0.642857143,1.706549241,0.001912343,1.745239928
"frozenset({'soda', 'baking powder'})",frozenset({'other vegetables'}),0.012317167,0.376700026,0.006158584,0.5,1.327316076,0.001518706,1.246599949
"frozenset({'tropical fruit', 'baking powder'})",frozenset({'other vegetables'}),0.006671799,0.376700026,0.003592507,0.538461538,1.429417313,0.00107924,1.350483278
"frozenset({'whole milk', 'baking powder'})",frozenset({'other vegetables'}),0.015139851,0.376700026,0.007954837,0.525423729,1.394806724,0.002251655,1.313382089
"frozenset({'other vegetables', 'baking powder'})",frozenset({'whole milk'}),0.015139851,0.45804465,0.007954837,0.525423729,1.147101552,0.001020109,1.141977345
"frozenset({'other vegetables', 'baking powder'})",frozenset({'yogurt'}),0.015139851,0.282781627,0.007954837,0.525423729,1.858054693,0.003673565,1.511281572
"frozenset({'yogurt', 'baking powder'})",frozenset({'other vegetables'}),0.011803952,0.376700026,0.007954837,0.673913043,1.788991233,0.003508288,1.911453255
"frozenset({'pastry', 'baking powder'})",frozenset({'whole milk'}),0.007954837,0.45804465,0.00436233,0.548387097,1.197235023,0.000718659,1.20004399
"frozenset({'baking powder', 'pip fruit'})",frozenset({'soda'}),0.005132153,0.313317937,0.002566076,0.5,1.595823096,0.000958081,1.373364126
"frozenset({'pork', 'baking powder'})",frozenset({'rolls/buns'}),0.005388761,0.349756223,0.002822684,0.523809524,1.497641757,0.000937932,1.365511932
"frozenset({'soda', 'baking powder'})",frozenset({'rolls/buns'}),0.012317167,0.349756223,0.006158584,0.5,1.429567131,0.001850578,1.300487555
"frozenset({'rolls/buns', 'baking powder'})",frozenset({'soda'}),0.012317167,0.313317937,0.006158584,0.5,1.595823096,0.002299394,1.373364126
"frozenset({'tropical fruit', 'baking powder'})",frozenset({'rolls/buns'}),0.006671799,0.349756223,0.003592507,0.538461538,1.539533834,0.001259004,1.408861517
"frozenset({'rolls/buns', 'baking powder'})",frozenset({'whole milk'}),0.012317167,0.45804465,0.006671799,0.541666667,1.182563025,0.001029986,1.182448037
"frozenset({'sausage', 'baking powder'})",frozenset({'whole milk'}),0.007185014,0.45804465,0.003592507,0.5,1.091596639,0.00030145,1.083910701
"frozenset({'shopping bags', 'baking powder'})",frozenset({'soda'}),0.005645368,0.313317937,0.002822684,0.5,1.595823096,0.001053889,1.373364126
"frozenset({'shopping bags', 'baking powder'})",frozenset({'whole milk'}),0.005645368,0.45804465,0.003335899,0.590909091,1.290068755,0.000750069,1.324779745
"frozenset({'soda', 'baking powder'})",frozenset({'whole milk'}),0.012317167,0.45804465,0.006415191,0.520833333,1.137079832,0.000773379,1.131037253
"frozenset({'sugar', 'baking powder'})",frozenset({'whole milk'}),0.003079292,0.45804465,0.002566076,0.833333333,1.819327731,0.001155623,3.251732102
"frozenset({'tropical fruit', 'baking powder'})",frozenset({'yogurt'}),0.006671799,0.282781627,0.003849115,0.576923077,2.040171716,0.001962453,1.695243427
"frozenset({'yogurt', 'baking powder'})",frozenset({'whole milk'}),0.011803952,0.45804465,0.007441622,0.630434783,1.376360979,0.002034885,1.466467418
"frozenset({'beef', 'berries'})",frozenset({'whole milk'}),0.011290736,0.45804465,0.006158584,0.545454545,1.190832697,0.000986922,1.192301771
"frozenset({'beef', 'beverages'})",frozenset({'other vegetables'}),0.008981268,0.376700026,0.005645368,0.628571429,1.668625924,0.002262124,1.678115316
"frozenset({'beef', 'beverages'})",frozenset({'whole milk'}),0.008981268,0.45804465,0.005388761,0.6,1.309915966,0.001274939,1.354888376
